Order_ID,Date,Customer_ID,Gender,Age,City,Region,Store,Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Mode,Customer_Rating,Delivery_Days
ORD100162,2024-02-28,CUST1196,Female,32,Guntur,South,Online,Electronics,Tablet,1,23780.13,0.053,22519.78,17608.56,4911.22,Credit Card,,7.0
ORD100163,2024-02-29,CUST1127,Female,41,Visakhapatnam,South,Store B,Beauty,Perfume,7,1236.09,0.009,8574.76,5584.45,2990.3,Net Banking,4.0,4.0
ORD100164,2024-02-29,CUST1349,Male,28,Vijayawada,South,Online,Electronics,Smartphone,2,23100.92,0.011,45693.62,35521.34,10172.28,UPI,4.2,3.0
ORD100165,2024-02-29,CUST1044,Male,38,Hyderabad,South,Store A,Home & Kitchen,Chair,3,1144.3,0.218,2684.53,1814.15,870.37,UPI,3.8,4.0
ORD100166,2024-03-01,CUST1244,Female,32,Vijayawada,South,Online,Clothing,Jacket,3,2587.29,0.17,6442.35,3948.51,2493.84,Debit Card,3.5,4.0
ORD100167,2024-03-01,CUST1009,Female,30,Visakhapatnam,South,Online,Grocery,Snacks,7,662.97,0.165,3875.06,3285.85,589.21,Debit Card,4.9,1.0
ORD100168,2024-03-01,CUST1079,Male,55,Guntur,South,Store A,Home & Kitchen,Lamp,6,3945.76,0.154,20028.68,13777.39,6251.28,Credit Card,5.0,6.0
ORD100169,2024-03-02,CUST1190,Male,48,Bengaluru,South,Online,Electronics,Headphones,5,38352.43,0.212,151108.57,115311.89,35796.68,Net Banking,4.1,2.0
ORD100170,2024-03-02,CUST1086,Female,37,Pune,West,Store A,Grocery,Cooking Oil,4,353.4,0.12,1243.97,1068.33,175.64,UPI,3.6,1.0
ORD100171,2024-03-03,CUST1485,Male,18,Pune,West,Store C,Electronics,Smartphone,7,38213.38,0.218,209180.04,162683.01,46497.04,Credit Card,4.8,7.0
ORD100172,2024-03-03,CUST1271,Male,31,Pune,West,Store C,Electronics,Laptop,3,18243.5,0.09,49804.76,38127.51,11677.24,Net Banking,3.2,6.0
ORD100173,2024-03-03,CUST1513,Female,65,Bengaluru,South,Store D,Clothing,Jeans,2,1919.37,0.232,2948.15,1800.26,1147.89,Credit Card,3.8,7.0
ORD100174,2024-03-04,CUST1020,Female,32,Pune,West,Online,Grocery,Snacks,1,308.92,0.175,254.86,216.49,38.37,UPI,3.6,2.0
ORD100175,2024-03-04,CUST1489,Female,47,Guntur,South,Store D,Grocery,Cooking Oil,3,502.2,0.064,1410.18,1227.64,182.54,Debit Card,3.4,7.0
ORD100176,2024-03-04,CUST1130,Male,51,Bengaluru,South,Store C,Clothing,Shoes,2,1993.08,0.141,3424.11,2162.76,1261.35,Debit Card,3.8,4.0
ORD100177,2024-03-05,CUST1007,Female,37,Pune,West,Online,Home & Kitchen,Mixer,1,3345.31,0.133,2900.38,1991.85,908.54,Debit Card,3.5,2.0
ORD100178,2024-03-05,CUST1310,Female,26,Bengaluru,South,Online,Electronics,Headphones,5,29997.14,0.034,144886.19,113873.22,31012.97,Cash,4.0,3.0
ORD100179,2024-03-06,CUST1473,Male,18,Visakhapatnam,South,Store A,Beauty,Face Wash,3,1234.66,0.148,3155.79,2079.15,1076.64,Credit Card,4.0,3.0
ORD100180,2024-03-06,CUST1102,Female,43,Mumbai,West,Online,Electronics,Headphones,3,21343.1,0.079,58970.99,45173.74,13797.24,UPI,3.7,4.0
ORD100181,2024-03-06,CUST1338,Male,26,Mumbai,West,Store A,Electronics,Tablet,7,21032.31,0.013,145312.23,108770.3,36541.93,Credit Card,3.8,7.0
ORD100182,2024-03-07,CUST1319,Male,37,Guntur,South,Online,Home & Kitchen,Mixer,7,4310.91,0.237,23024.57,15287.53,7737.04,Debit Card,3.9,5.0
ORD100183,2024-03-07,CUST1513,Male,21,Chennai,South,Store B,Electronics,Smartwatch,2,20423.81,0.16,34312.0,25895.29,8416.71,Credit Card,4.4,3.0
ORD100184,2024-03-07,CUST1025,Male,32,Hyderabad,South,Store A,Clothing,Jacket,6,2257.7,0.219,10579.58,6648.27,3931.31,Net Banking,3.9,4.0
ORD100185,2024-03-08,CUST1430,Male,35,Pune,West,Store C,Clothing,Dress,7,2411.36,0.169,14026.88,8982.61,5044.27,Credit Card,4.5,1.0
ORD100186,2024-03-08,CUST1143,Male,38,Hyderabad,South,Store D,Grocery,Rice,4,249.69,0.089,909.87,788.37,121.5,Cash,4.3,5.0
ORD100187,2024-03-08,CUST1149,Female,23,Bengaluru,South,Store C,Beauty,Moisturizer,5,1596.52,0.128,6960.83,4548.65,2412.18,Cash,4.3,3.0
ORD100188,2024-03-09,CUST1055,Female,48,Hyderabad,South,Store A,Electronics,Smartwatch,4,39422.96,0.169,131041.92,99152.11,31889.81,Debit Card,4.8,4.0
ORD100189,2024-03-09,CUST1471,Female,28,Guntur,South,Store D,Electronics,Laptop,3,26764.03,0.24,61021.99,46896.59,14125.4,UPI,3.4,4.0
ORD100190,2024-03-10,CUST1363,Male,18,Guntur,South,Online,Home & Kitchen,Lamp,4,4099.08,0.063,15363.35,10601.91,4761.44,Net Banking,3.7,1.0
ORD100191,2024-03-10,CUST1209,Female,34,Vijayawada,South,Store C,Clothing,Dress,1,2318.5,0.219,1810.75,1082.66,728.09,UPI,5.0,1.0
ORD100192,2024-03-10,CUST1185,Male,35,Mumbai,West,Store B,Beauty,Moisturizer,5,1103.58,0.231,4243.27,2695.48,1547.79,UPI,3.9,5.0
ORD100193,2024-03-11,CUST1065,Female,37,Pune,West,Store C,Grocery,Juice,4,527.34,0.168,1754.99,1535.09,219.9,Net Banking,2.5,6.0
ORD100194,2024-03-11,CUST1549,Male,50,Vijayawada,South,Store A,Clothing,Dress,1,1142.9,0.233,876.6,546.18,330.42,Cash,3.9,3.0
ORD100195,2024-03-11,CUST1112,Female,32,Hyderabad,South,Online,Grocery,Coffee,2,520.8,0.099,938.48,789.71,148.77,Debit Card,4.1,4.0
ORD100196,2024-03-12,CUST1263,Male,34,Chennai,South,Online,Home & Kitchen,Chair,4,3998.11,0.238,12186.24,7924.17,4262.07,Credit Card,2.6,5.0
ORD100197,2024-03-12,CUST1076,Female,23,Vijayawada,South,Store D,Home & Kitchen,Cookware Set,5,4016.16,0.176,16546.58,11177.59,5368.99,Cash,4.7,7.0
ORD100198,2024-03-12,CUST1296,Male,44,Vijayawada,South,Store B,Electronics,Tablet,1,32457.97,0.011,32100.93,24365.27,7735.66,Debit Card,3.6,5.0
ORD100199,2024-03-13,CUST1178,Female,37,Guntur,South,Online,Beauty,Moisturizer,4,928.82,0.227,2871.91,1808.78,1063.13,Cash,4.2,
ORD100200,2024-03-13,CUST1001,Male,30,Chennai,South,Store D,Grocery,Juice,2,420.11,0.121,738.55,636.79,101.76,Net Banking,3.9,1.0
ORD100201,2024-03-14,CUST1148,Female,18,Bengaluru,South,Online,Clothing,Jacket,4,2747.75,0.115,9727.04,6085.73,3641.3,UPI,3.3,4.0
ORD100202,2024-03-14,CUST1129,Female,51,Hyderabad,South,Store D,Home & Kitchen,Bedsheet,1,3349.67,0.142,2874.02,1977.92,896.09,Net Banking,3.4,2.0
ORD100203,2024-03-14,CUST1513,Female,21,Vijayawada,South,Online,Electronics,Smartwatch,4,26400.24,0.037,101693.72,74009.75,27683.98,Credit Card,3.5,6.0
ORD100204,2024-03-15,CUST1502,Male,28,Chennai,South,Store D,Electronics,Tablet,5,24530.93,0.117,108304.06,80363.84,27940.22,Net Banking,4.6,6.0
ORD100205,2024-03-15,CUST1149,Male,39,Mumbai,West,Store C,Grocery,Juice,3,376.75,0.208,895.16,765.61,129.54,UPI,3.9,1.0
ORD100206,2024-03-15,CUST1269,Male,22,Pune,West,Online,Home & Kitchen,Lamp,1,5123.53,0.004,5103.04,3505.8,1597.23,Cash,3.7,7.0
ORD100207,2024-03-16,CUST1105,Male,19,Chennai,South,Store D,Beauty,Shampoo,1,1015.3,0.068,946.26,610.94,335.32,Debit Card,3.5,4.0
ORD100208,2024-03-16,CUST1466,Male,18,Mumbai,West,Store D,Home & Kitchen,Bedsheet,1,2372.71,0.001,2370.34,1625.52,744.82,Credit Card,4.7,5.0
ORD100209,2024-03-16,CUST1281,Female,43,Hyderabad,South,Store B,Grocery,Juice,1,432.39,0.104,387.42,330.88,56.54,Cash,4.8,6.0
ORD100210,2024-03-17,CUST1407,Male,29,Chennai,South,Store D,Grocery,Juice,4,199.74,0.182,653.55,558.74,94.81,Debit Card,4.7,5.0
ORD100211,2024-03-17,CUST1358,Female,67,Mumbai,West,Store D,Home & Kitchen,Cookware Set,5,2848.71,0.2,11394.84,7646.91,3747.93,UPI,4.3,3.0
ORD100212,2024-03-18,CUST1203,Female,24,Chennai,South,Store B,Grocery,Cooking Oil,2,354.78,0.236,542.1,472.66,69.45,Net Banking,4.2,2.0
ORD100213,2024-03-18,CUST1281,Male,25,Chennai,South,Store A,Home & Kitchen,Lamp,5,4117.43,0.152,17457.9,11674.68,5783.22,Cash,3.3,1.0
ORD100214,2024-03-18,CUST1257,Female,29,Pune,West,Store D,Clothing,T-Shirt,1,1463.29,0.064,1369.64,862.17,507.47,Debit Card,3.9,7.0
ORD100215,2024-03-19,CUST1094,Male,38,Mumbai,West,Online,Home & Kitchen,Lamp,6,4387.8,0.231,20245.31,13818.32,6426.99,Debit Card,3.6,6.0
ORD100216,2024-03-19,CUST1324,Male,30,Mumbai,West,Store C,Home & Kitchen,Lamp,4,4898.48,0.194,15792.7,10730.33,5062.37,Net Banking,3.0,3.0
ORD100217,2024-03-19,CUST1362,Male,42,Vijayawada,South,Store B,Grocery,Cooking Oil,6,617.18,0.144,3169.84,2693.84,476.0,Cash,4.6,3.0
ORD100218,2024-03-20,CUST1351,Female,24,Hyderabad,South,Store D,Grocery,Cooking Oil,4,467.69,0.174,1545.25,1296.49,248.76,Cash,3.6,2.0
ORD100219,2024-03-20,CUST1062,Male,20,Pune,West,Store A,Electronics,Tablet,1,25987.8,0.231,19984.62,15011.25,4973.37,UPI,4.7,1.0
ORD100220,2024-03-20,CUST1187,Male,18,Chennai,South,Store C,Electronics,Tablet,4,14325.11,0.178,47100.96,35584.09,11516.87,Cash,4.5,1.0
ORD100221,2024-03-21,CUST1580,Male,18,Chennai,South,Store A,Clothing,Shoes,1,1733.11,0.092,1573.66,934.07,639.6,Net Banking,4.3,5.0
ORD100222,2024-03-21,CUST1542,Female,29,Vijayawada,South,Store B,Electronics,Smartphone,5,18976.93,0.178,77995.18,59065.77,18929.42,Cash,4.3,1.0
ORD100223,2024-03-22,CUST1304,Male,32,Hyderabad,South,Store B,Home & Kitchen,Lamp,7,4194.33,,29066.71,20094.23,8972.48,UPI,3.7,3.0
ORD100224,2024-03-22,CUST1436,Female,28,Guntur,South,Store C,Grocery,Juice,3,885.91,0.097,2399.93,2085.01,314.92,Debit Card,5.0,5.0
ORD100225,2024-03-22,CUST1213,Female,49,Pune,West,Store A,Electronics,Smartwatch,4,28498.75,0.102,102367.51,77104.43,25263.08,Cash,4.0,1.0
ORD100226,2024-03-23,CUST1406,Male,49,Vijayawada,South,Store C,Electronics,Laptop,1,11062.02,0.042,10597.42,8060.84,2536.58,Net Banking,4.2,7.0
ORD100227,2024-03-23,CUST1134,Female,31,Hyderabad,South,Store C,Clothing,Jacket,6,1619.38,0.006,9657.98,5928.0,3729.98,Cash,3.6,7.0
ORD100228,2024-03-23,CUST1219,Female,18,Pune,West,Store C,Clothing,T-Shirt,1,1861.25,0.033,1799.83,1118.88,680.95,Credit Card,3.5,2.0
ORD100229,2024-03-24,CUST1421,Male,29,Chennai,South,Store C,Home & Kitchen,Chair,6,3587.36,0.164,17994.2,12575.26,5418.94,UPI,4.3,3.0
ORD100230,2024-03-24,CUST1319,Male,28,Hyderabad,South,Online,Grocery,Snacks,4,390.38,0.201,1247.65,1091.69,155.97,Debit Card,4.1,4.0
ORD100231,2024-03-24,CUST1157,Male,28,Hyderabad,South,Store A,Clothing,Shoes,2,1922.65,0.247,2895.51,1812.05,1083.47,Credit Card,3.6,2.0
ORD100232,2024-03-25,CUST1188,Female,27,Bengaluru,South,Store C,Electronics,Smartwatch,6,16302.49,0.087,89305.04,67269.68,22035.36,Net Banking,3.2,2.0
ORD100233,2024-03-25,CUST1476,Male,28,Hyderabad,South,Store A,Grocery,Juice,1,358.26,0.15,304.52,265.42,39.1,Cash,3.3,1.0
ORD100234,2024-03-26,CUST1162,Female,31,Guntur,South,Store A,Grocery,Cooking Oil,4,596.87,0.234,1828.81,1525.02,303.79,UPI,4.7,5.0
ORD100235,2024-03-26,CUST1129,Female,28,Hyderabad,South,Store D,Electronics,Smartwatch,1,17890.36,0.042,17138.96,12966.45,4172.52,Cash,3.7,5.0
ORD100236,2024-03-26,CUST1304,Female,37,Guntur,South,Store D,Clothing,Jeans,2,2069.11,0.179,3397.48,2128.57,1268.91,Cash,3.8,
ORD100237,2024-03-27,CUST1089,Female,39,Chennai,South,Online,Electronics,Smartwatch,3,15413.75,0.189,37501.65,28881.11,8620.54,Cash,4.8,3.0
ORD100238,2024-03-27,CUST1162,Female,25,Guntur,South,Store D,Grocery,Coffee,7,764.72,0.022,5235.27,4556.62,678.65,Cash,3.4,1.0
ORD100239,2024-03-27,CUST1036,Male,49,Pune,West,Online,Beauty,Shampoo,7,929.01,0.215,5104.91,3284.48,1820.43,UPI,3.6,5.0
ORD100240,2024-03-28,CUST1227,Male,24,Chennai,South,Store A,Beauty,Perfume,2,1121.72,0.203,1788.02,1140.3,647.72,Credit Card,3.6,7.0
ORD100241,2024-03-28,CUST1151,Female,18,Chennai,South,Store A,Home & Kitchen,Mixer,5,3830.61,0.008,18999.83,13044.99,5954.83,Net Banking,4.9,6.0
ORD100242,2024-03-29,CUST1593,Female,39,Guntur,South,Store A,Electronics,Tablet,4,21042.55,0.023,82234.29,61426.12,20808.16,Credit Card,5.0,4.0
ORD100243,2024-03-29,CUST1047,Male,26,Mumbai,West,Store B,Electronics,Smartwatch,2,26003.84,0.012,51383.59,38457.78,12925.81,UPI,4.4,6.0
ORD100244,2024-03-29,CUST1231,Male,39,Vijayawada,South,Store D,Home & Kitchen,Lamp,3,4075.36,0.084,11199.09,7623.84,3575.25,Net Banking,4.4,1.0
ORD100245,2024-03-30,CUST1539,Female,18,Visakhapatnam,South,Store D,Home & Kitchen,Cookware Set,1,4460.61,0.127,3894.11,2656.25,1237.86,Debit Card,3.7,1.0
ORD100246,2024-03-30,CUST1165,Female,50,Mumbai,West,Store A,Home & Kitchen,Lamp,4,4291.5,0.133,14882.92,9787.82,5095.1,Credit Card,5.0,5.0
ORD100247,2024-03-30,CUST1587,Male,42,Hyderabad,South,Online,Grocery,Cooking Oil,6,474.23,0.067,2654.74,2301.78,352.96,UPI,4.1,2.0
ORD100248,2024-03-31,CUST1574,Male,18,Bengaluru,South,Online,Electronics,Tablet,2,23973.58,0.228,37015.21,28522.84,8492.36,UPI,4.5,1.0
ORD100249,2024-03-31,CUST1066,Female,19,Visakhapatnam,South,Store B,Grocery,Rice,3,852.37,0.092,2321.86,1994.02,327.84,UPI,3.9,2.0
ORD100250,2024-03-31,CUST1080,Male,53,Hyderabad,South,Store A,Home & Kitchen,Mixer,2,4449.89,0.011,8801.88,6241.09,2560.79,Net Banking,3.9,3.0
ORD100251,2024-04-01,CUST1140,Male,27,Mumbai,West,Store A,Electronics,Laptop,5,18547.23,0.075,85780.94,64392.1,21388.84,Cash,4.9,7.0
ORD100252,2024-04-01,CUST1400,Female,26,Mumbai,West,Store A,Grocery,Rice,7,515.0,0.133,3125.54,2670.49,455.05,Debit Card,4.3,3.0
ORD100253,2024-04-02,CUST1130,Female,18,Hyderabad,South,Store A,Grocery,Rice,7,449.73,0.102,2827.0,2413.93,413.07,Net Banking,4.8,5.0
ORD100254,2024-04-02,CUST1446,Female,31,Chennai,South,Store C,Home & Kitchen,Mixer,4,3364.67,0.068,12543.49,8517.88,4025.61,Net Banking,4.1,3.0
ORD100255,2024-04-02,CUST1029,Male,32,Hyderabad,South,Store B,Electronics,Smartphone,1,16393.53,0.033,15852.54,11976.64,3875.9,Credit Card,3.5,6.0
ORD100256,2024-04-03,CUST1202,Female,43,Bengaluru,South,Store B,Home & Kitchen,Chair,3,3088.08,0.205,7365.07,4881.43,2483.64,Debit Card,3.7,6.0
ORD100257,2024-04-03,CUST1237,Male,20,Mumbai,West,Online,Electronics,Tablet,2,37680.89,0.249,56596.7,42590.33,14006.37,UPI,4.1,6.0
ORD100258,2024-04-03,CUST1599,Female,18,Hyderabad,South,Store D,Beauty,Face Wash,4,1402.68,0.082,5150.64,3290.62,1860.02,Net Banking,3.7,5.0
ORD100259,2024-04-04,CUST1339,Female,40,Guntur,South,Online,Clothing,Jeans,2,554.42,0.095,1003.5,635.93,367.57,Debit Card,3.4,5.0
ORD100260,2024-04-04,CUST1399,Male,46,Visakhapatnam,South,Store A,Clothing,Jeans,4,2408.36,0.155,8140.26,5247.02,2893.23,Credit Card,4.7,6.0
ORD100261,2024-04-04,CUST1439,Male,18,Guntur,South,Store C,Clothing,Jeans,7,2344.81,0.18,13459.21,8545.3,4913.91,Cash,3.7,2.0
ORD100262,2024-04-05,CUST1289,Female,47,Bengaluru,South,Store D,Home & Kitchen,Chair,5,3140.71,0.098,14164.6,9497.5,4667.1,Debit Card,4.1,6.0
ORD100263,2024-04-05,CUST1252,Female,35,Hyderabad,South,Store A,Beauty,Lip Balm,2,1451.04,0.226,2246.21,1419.57,826.64,UPI,4.2,2.0
ORD100264,2024-04-06,CUST1100,Male,47,Pune,West,Store A,Electronics,Smartwatch,5,18984.21,0.14,81632.1,61862.47,19769.63,Net Banking,3.7,3.0
ORD100265,2024-04-06,CUST1585,Female,34,Bengaluru,South,Store D,Grocery,Snacks,6,429.46,0.113,2285.59,2028.74,256.84,Cash,4.8,2.0
ORD100266,2024-04-06,CUST1422,Male,18,Chennai,South,Store D,Electronics,Smartphone,6,35489.82,0.162,178442.81,135212.72,43230.09,Credit Card,3.4,1.0
ORD100267,2024-04-07,CUST1018,Male,33,Guntur,South,Store C,Grocery,Snacks,7,459.24,0.238,2449.59,2056.31,393.28,UPI,4.1,4.0
ORD100268,2024-04-07,CUST1471,Female,47,Guntur,South,Store C,Electronics,Laptop,3,11911.88,0.199,28624.25,21558.18,7066.07,Cash,4.1,1.0
ORD100269,2024-04-07,CUST1007,Male,25,Vijayawada,South,Store C,Beauty,Face Wash,5,1177.84,0.01,5830.31,3782.24,2048.06,Credit Card,4.0,1.0
ORD100270,2024-04-08,CUST1419,Male,31,Hyderabad,South,Store A,Grocery,Coffee,4,488.21,0.083,1790.75,1559.17,231.58,UPI,3.3,5.0
ORD100271,2024-04-08,CUST1380,Male,33,Chennai,South,Store B,Home & Kitchen,Lamp,3,4698.37,0.118,12431.89,8423.22,4008.67,Net Banking,4.5,4.0
ORD100272,2024-04-08,CUST1508,Female,18,Pune,West,Store A,Electronics,Headphones,2,25100.35,0.079,46234.84,35570.74,10664.11,Credit Card,4.4,5.0
ORD100273,2024-04-09,CUST1114,Male,53,Guntur,South,Store A,Electronics,Tablet,2,22048.92,0.175,36380.72,26518.01,9862.7,Cash,3.6,2.0
ORD100274,2024-04-09,CUST1511,Female,25,Guntur,South,Online,Grocery,Coffee,4,656.76,0.207,2083.24,1794.94,288.31,UPI,4.4,
ORD100275,2024-04-10,CUST1596,Female,41,Chennai,South,Store D,Home & Kitchen,Mixer,1,3620.79,0.183,2958.19,2042.73,915.46,Debit Card,4.2,7.0
ORD100276,2024-04-10,CUST1469,Female,34,Bengaluru,South,Online,Home & Kitchen,Lamp,1,2749.98,0.247,2070.73,1386.99,683.74,UPI,3.3,7.0
ORD100277,2024-04-10,CUST1093,Male,49,Bengaluru,South,Store B,Beauty,Lip Balm,2,1604.25,0.068,2990.32,1885.0,1105.33,Cash,3.5,
ORD100278,2024-04-11,CUST1492,Male,39,Hyderabad,South,Store C,Home & Kitchen,Mixer,7,3693.66,0.219,20193.24,13270.08,6923.16,Cash,4.6,2.0
ORD100279,2024-04-11,CUST1102,Female,32,Mumbai,West,Store B,Home & Kitchen,Bedsheet,7,3502.93,0.192,19812.57,13858.11,5954.46,Debit Card,4.2,4.0
ORD100280,2024-04-11,CUST1493,Female,25,Vijayawada,South,Store A,Home & Kitchen,Mixer,4,3677.91,0.091,13372.88,8975.68,4397.2,Cash,3.7,3.0
ORD100281,2024-04-12,CUST1536,Male,44,Guntur,South,Store A,Clothing,Shoes,1,1264.67,0.184,1031.97,642.6,389.37,UPI,3.5,2.0
ORD100282,2024-04-12,CUST1485,Female,18,Mumbai,West,Online,Beauty,Perfume,5,1015.32,0.026,4944.61,3198.95,1745.66,Credit Card,3.7,1.0
ORD100283,2024-04-12,CUST1479,Female,42,Mumbai,West,Store D,Electronics,Headphones,2,25025.08,0.197,40190.28,31375.95,8814.33,UPI,3.8,4.0
ORD100284,2024-04-13,CUST1167,Male,23,Vijayawada,South,Store D,Grocery,Rice,6,470.8,0.133,2449.1,2100.39,348.71,Cash,3.5,4.0
ORD100285,2024-04-13,CUST1140,Female,49,Mumbai,West,Store C,Electronics,Tablet,5,33907.0,0.073,157158.94,118281.06,38877.89,Debit Card,3.0,2.0
ORD100286,2024-04-14,CUST1094,Male,37,Mumbai,West,Online,Beauty,Moisturizer,4,1276.09,0.164,4267.24,2739.54,1527.7,Debit Card,4.6,2.0
ORD100287,2024-04-14,CUST1181,Male,42,Bengaluru,South,Store A,Grocery,Juice,6,628.24,0.16,3166.33,2785.98,380.35,Net Banking,4.5,5.0
ORD100288,2024-04-14,CUST1576,Female,36,Bengaluru,South,Store B,Beauty,Shampoo,5,1203.29,0.052,5703.59,3639.12,2064.48,Debit Card,3.3,5.0
ORD100289,2024-04-15,CUST1004,Male,18,Visakhapatnam,South,Store B,Home & Kitchen,Chair,1,4556.29,0.008,4519.84,3020.66,1499.17,Debit Card,4.1,1.0
ORD100290,2024-04-15,CUST1389,Male,26,Pune,West,Online,Grocery,Snacks,7,559.63,0.108,3494.33,2921.78,572.55,Cash,3.5,4.0
ORD100291,2024-04-15,CUST1272,Male,42,Hyderabad,South,Online,Home & Kitchen,Chair,1,3513.42,0.142,3014.51,2004.81,1009.71,Credit Card,,7.0
ORD100292,2024-04-16,CUST1132,Female,37,Mumbai,West,Store B,Electronics,Headphones,6,24907.02,0.219,116714.3,90083.0,26631.3,Credit Card,3.8,3.0
ORD100293,2024-04-16,CUST1584,Female,48,Visakhapatnam,South,Online,Electronics,Headphones,3,18318.93,0.232,42206.81,31892.05,10314.76,Cash,3.8,3.0
ORD100294,2024-04-16,CUST1593,Female,39,Pune,West,Online,Grocery,Coffee,7,576.04,0.132,3500.02,2977.1,522.92,Debit Card,5.0,4.0
ORD100295,2024-04-17,CUST1512,Male,24,Visakhapatnam,South,Store B,Grocery,Snacks,2,493.97,0.188,802.21,681.01,121.2,UPI,3.8,1.0
ORD100296,2024-04-17,CUST1052,Male,26,Visakhapatnam,South,Store C,Beauty,Perfume,6,1024.3,0.11,5469.76,3506.01,1963.76,Credit Card,3.6,7.0
ORD100297,2024-04-18,CUST1290,Female,36,Hyderabad,South,Store C,Beauty,Shampoo,4,1587.26,0.187,5161.77,3289.29,1872.48,Cash,3.6,5.0
ORD100298,2024-04-18,CUST1446,Female,18,Hyderabad,South,Online,Home & Kitchen,Lamp,2,2249.78,0.051,4270.08,2889.38,1380.7,UPI,4.6,5.0
ORD100299,2024-04-18,CUST1237,Male,53,Chennai,South,Store B,Grocery,Juice,5,436.63,0.093,1980.12,1744.26,235.86,Debit Card,3.1,5.0
ORD100300,2024-04-19,CUST1491,Female,40,Vijayawada,South,Online,Electronics,Smartphone,7,32194.03,0.159,189526.25,148027.6,41498.66,Cash,3.6,3.0
ORD100301,2024-04-19,CUST1280,Female,48,Vijayawada,South,Store B,Beauty,Moisturizer,4,1310.43,0.005,5215.51,3241.19,1974.32,Credit Card,4.8,3.0
ORD100302,2024-04-19,CUST1044,Female,18,Chennai,South,Online,Beauty,Face Wash,4,1183.25,0.181,3876.33,2495.48,1380.85,UPI,4.1,1.0
ORD100303,2024-04-20,CUST1359,Female,49,Chennai,South,Store C,Electronics,Laptop,1,26757.02,0.209,21164.8,15860.32,5304.48,UPI,4.1,3.0
ORD100304,2024-04-20,CUST1568,Female,60,Bengaluru,South,Store D,Beauty,Face Wash,5,1262.79,0.1,5682.56,3620.58,2061.97,Credit Card,5.0,2.0
ORD100305,2024-04-21,CUST1526,Male,20,Pune,West,Online,Home & Kitchen,Cookware Set,1,1983.34,0.112,1761.21,1204.29,556.92,UPI,4.1,3.0
ORD100306,2024-04-21,CUST1462,Female,43,Visakhapatnam,South,Online,Grocery,Cooking Oil,1,447.61,0.213,352.27,301.79,50.48,Credit Card,3.6,5.0
ORD100307,2024-04-21,CUST1101,Female,35,Mumbai,West,Online,Electronics,Headphones,7,36315.65,0.194,204892.9,156364.57,48528.33,Cash,3.8,1.0
ORD100308,2024-04-22,CUST1461,Male,18,Chennai,South,Store A,Grocery,Rice,3,401.1,0.072,1116.66,971.96,144.7,Net Banking,3.4,4.0
ORD100309,2024-04-22,CUST1268,Male,40,Guntur,South,Store D,Beauty,Moisturizer,1,1088.59,0.081,1000.41,643.66,356.75,Debit Card,4.7,4.0
ORD100310,2024-04-22,CUST1362,Male,44,Vijayawada,South,Store A,Beauty,Moisturizer,2,1010.43,0.17,1677.31,1060.98,616.33,Cash,4.3,1.0
ORD100311,2024-04-23,CUST1408,Male,28,Chennai,South,Store C,Electronics,Laptop,4,24390.89,0.141,83807.1,62972.03,20835.07,Debit Card,4.6,2.0
ORD100312,2024-04-23,CUST1037,Female,48,Guntur,South,Store D,Home & Kitchen,Mixer,7,2916.88,0.041,19581.02,12970.03,6610.98,Debit Card,4.7,4.0
ORD100313,2024-04-23,CUST1468,Female,18,Guntur,South,Store C,Clothing,T-Shirt,1,2043.37,0.077,1886.03,1151.37,734.66,Credit Card,3.8,5.0
ORD100314,2024-04-24,CUST1259,Female,19,Guntur,South,Store C,Electronics,Smartphone,6,26381.19,0.225,122672.53,96523.79,26148.74,Net Banking,3.5,4.0
ORD100315,2024-04-24,CUST1509,Female,37,Bengaluru,South,Online,Clothing,Jeans,2,2186.77,0.172,3621.29,2213.19,1408.1,Debit Card,4.0,4.0
ORD100316,2024-04-25,CUST1309,Male,35,Bengaluru,South,Store A,Clothing,Jeans,5,1274.53,0.246,4804.98,2915.09,1889.88,Debit Card,3.5,5.0
ORD100317,2024-04-25,CUST1273,Male,27,Mumbai,West,Store D,Home & Kitchen,Lamp,4,3159.66,0.192,10212.02,6984.16,3227.86,Cash,4.1,3.0
ORD100318,2024-04-25,CUST1110,Female,44,Mumbai,West,Store C,Clothing,Dress,7,1687.14,0.235,9034.63,5590.35,3444.29,Net Banking,4.6,2.0
ORD100319,2024-04-26,CUST1260,Female,41,Guntur,South,Store A,Clothing,Dress,6,2027.82,0.054,11509.91,7111.02,4398.89,Net Banking,3.9,7.0
ORD100320,2024-04-26,CUST1268,Female,44,Pune,West,Store A,Home & Kitchen,Bedsheet,7,2706.78,0.193,15290.6,10661.32,4629.28,Debit Card,4.1,5.0
ORD100321,2024-04-26,CUST1032,Female,34,Bengaluru,South,Online,Clothing,Jeans,7,2257.83,0.005,15725.79,9846.36,5879.43,Net Banking,3.9,5.0
ORD100322,2024-04-27,CUST1177,Male,42,Visakhapatnam,South,Online,Clothing,Shoes,6,2393.21,0.168,11946.9,7336.42,4610.49,Cash,4.4,6.0
ORD100323,2024-04-27,CUST1104,Female,30,Guntur,South,Online,Clothing,Shoes,5,1305.56,0.117,5764.05,3546.4,2217.64,Credit Card,3.6,
